datetime,open,high,low,close,volume,dif,dea,macd
2017/12/5,3301.6906,3315.7373,3300.5117,3303.6751,20827886200,-20.70827628,-10.91570391,-19.58514474
2017/12/6,3291.3128,3296.2013,3254.6108,3293.9648,15160445200,-23.68371537,-13.4693062,-20.42881833
2017/12/7,3283.2791,3291.2817,3259.1637,3272.0542,13210590000,-26.34949281,-16.04534352,-20.60829857
2017/12/8,3264.4776,3297.1304,3258.7593,3289.9924,13320931400,-28.04642678,-18.44556017,-19.20173322
2017/12/11,3290.4881,3322.6736,3288.2949,3322.1956,13196598400,-26.79692151,-20.11583244,-13.36217814
2017/12/12,3320.3103,3320.3103,3280.3291,3280.8136,12460482700,-25.94911713,-21.28248938,-9.333255503
2017/12/13,3278.3968,3304.0101,3273.3248,3303.0373,11199864700,-25.84660266,-22.19531204,-7.302581252
2017/12/14,3302.9322,3309.5295,3282.5732,3292.4385,12054423500,-24.89928447,-22.73610652,-4.326355888
2017/12/15,3287.5292,3287.5292,3259.3883,3266.1371,13094061800,-25.60617207,-23.31011963,-4.592104879
2017/12/18,3268.0335,3280.5438,3254.1775,3267.9224,12070038900,-26.46462108,-23.94101992,-5.047202309
2017/12/19,3266.0191,3296.9398,3266.0191,3296.5384,11514013400,-25.74194471,-24.30120488,-2.881479664
2017/12/20,3296.7403,3300.2124,3276.1201,3287.6057,13774511800,-24.18115133,-24.27719417,0.192085678
2017/12/21,3281.1179,3309.2233,3267.4042,3300.0593,14212792700,-22.74005109,-23.96976555,2.459428931
2017/12/22,3297.6852,3307.3276,3293.4415,3297.063,12404732600,-20.59973494,-23.29575943,5.392048985
2017/12/25,3296.2106,3312.2998,3270.4407,3280.461,14689363500,-19.40814097,-22.51823574,6.220189539
2017/12/26,3277.8372,3307.2994,3274.3274,3306.1246,14243450100,-18.13020249,-21.64062909,7.020853194
2017/12/27,3302.4612,3307.0798,3270.349,3275.7828,16267489000,-17.12010764,-20.7365248,7.232834311
2017/12/28,3272.2913,3304.0962,3263.7282,3296.3847,17537167000,-16.5159774,-19.89241532,6.752875835
2017/12/29,3295.2461,3308.2249,3292.7699,3307.1721,14158683600,-14.52000041,-18.81793234,8.59586385
2018/1/2,3314.0307,3349.053,3314.0307,3348.3259,20227886000,-10.35713783,-17.12577344,13.53727122
2018/1/3,3347.7428,3379.9152,3345.2887,3369.1084,21383614900,-4.651954468,-14.63100964,19.95811035
2018/1/4,3371,3392.8264,3365.2954,3385.7102,20695528800,1.322323419,-11.44034303,25.5253329
2018/1/5,3386.464,3402.0694,3380.245,3391.7501,21306068100,6.899282461,-7.772417932,29.34340079
2018/1/8,3391.5528,3412.7307,3384.5591,3409.4795,23616510600,11.94378903,-3.82917654,31.54593114
2018/1/9,3406.1116,3417.2278,3403.5869,3413.8996,19148855100,16.60758034,0.258174835,32.698811
2018/1/10,3414.1128,3430.2139,3398.8423,3421.8343,20909499700,20.55445808,4.317431484,32.47405319
2018/1/11,3415.585,3426.4829,3405.639,3425.3449,17381213300,23.57301377,8.16854794,30.80893165
2018/1/12,3423.8793,3435.4239,3417.9802,3428.9407,17406340400,26.33089655,11.80101766,29.05975778
2018/1/15,3428.9508,3442.5008,3402.312,3410.4882,23200928300,27.75336972,14.99148807,25.52376329
2018/1/16,3403.4694,3437.5827,3401.9606,3436.594,21147546800,28.45892795,17.68497605,21.54790381
2018/1/17,3438.5762,3465.2049,3430.5114,3444.6713,26104503000,30.6688781,20.28175646,20.77424328
2018/1/18,3449.881,3476.546,3448.7885,3474.754,22003955500,33.46688573,22.91878231,21.09620683
2018/1/19,3481.62,3498.4341,3474.2915,3487.864,24753673300,37.11721408,25.75846867,22.71749083
2018/1/22,3476.9939,3503.3857,3475.673,3501.3622,21748753400,39.85740736,28.57825641,22.55830191
2018/1/23,3504.3439,3547.2222,3504.3439,3546.5048,23870590400,44.44180486,31.7509661,25.38167752
2018/1/24,3553.4787,3569.4891,3527.1119,3559.4653,25295449600,49.66360967,35.33349481,28.66022972
2018/1/25,3555.1677,3571.4805,3528.0349,3548.307,24341342200,53.05807573,38.87841099,28.35932946
2018/1/26,3535.4931,3574.9048,3534.1952,3558.1288,22269829500,55.10755852,42.1242405,25.96663605
2018/1/29,3563.64,3587.0323,3510.2689,3523.0007,23602696500,55.71074239,44.84154088,21.73840302
2018/1/30,3511.5005,3523.0513,3484.6556,3488.009,18636997500,52.02400191,46.27803308,11.49193766
2018/1/31,3470.5089,3495.4533,3454.7259,3480.8334,20725340300,46.43478842,46.30938415,0.250808535
2018/2/1,3478.6701,3495.0933,3424.4188,3446.9799,26050470700,40.40262698,45.12803272,-9.450811471
2018/2/2,3419.2249,3463.1639,3388.8597,3462.0808,20812055100,32.98586202,42.69959858,-19.42747312
2018/2/5,3411.6698,3487.7211,3406.2405,3487.497,21767375400,27.99167366,39.75801359,-23.53267987
2018/2/6,3418.01,3440.124,3364.2163,3370.652,28055547700,19.76873579,35.76015803,-31.98284448
2018/2/7,3412.7441,3425.5377,3304.007,3309.2598,26093971400,10.27996441,30.66411931,-40.7683098
2018/2/8,3281.0458,3307.1623,3225.7117,3262.0504,20126249900,-4.761576295,23.57898019,-56.68111297
2018/2/9,3172.8509,3180.11,3062.7426,3129.8508,25638917600,-27.07009107,13.44916594,-81.03851401
2018/2/12,3128.3709,3168.1258,3113.6054,3154.1254,15331083100,-43.86738109,1.985856531,-91.70647525
2018/2/13,3176.1066,3219.2169,3176.1066,3184.9587,15152759700,-52.69546124,-8.950407024,-87.49010844
2018/2/14,3188.2475,3203.4967,3171.3836,3199.1589,10032282700,-58.89390824,-18.93910727,-79.90960195
2018/2/22,3237.5692,3269.9156,3234.1152,3268.5589,13873044500,-58.13576548,-26.77843891,-62.71465315
2018/2/23,3275.429,3294.1338,3258.4878,3289.0241,14579036800,-54.74703922,-32.37215897,-44.74976049
2018/2/26,3307.295,3335.9856,3281.615,3329.5737,18856860200,-48.72809312,-35.6433458,-26.16949464
2018/2/27,3328.6719,3328.6719,3284.6293,3292.0679,17421936800,-43.8644907,-37.28757478,-13.15383184
2018/2/28,3264.0585,3277.8324,3239.8438,3259.408,15104353600,-43.40107039,-38.5102739,-9.781592978
2018/3/1,3235.0887,3280.1491,3228.5848,3273.7549,15909832000,-43.01335396,-39.41088992,-7.204928095
2018/3/2,3248.4464,3269.9377,3242.2669,3254.5283,15086106300,-42.26723421,-39.98215878,-4.570150869
2018/3/5,3255.8713,3269.3999,3236.7172,3256.9263,14483598800,-41.12649441,-40.2110259,-1.830937017
2018/3/6,3266.4868,3290.2534,3243.654,3289.6419,19535804600,-38.34569891,-39.8379605,2.984523194
2018/3/7,3288.8645,3308.4063,3264.7639,3271.6683,16866501900,-34.85917509,-38.84220342,7.966056661
2018/3/8,3268.3468,3289.4974,3261.5524,3288.4055,14982751900,-32.24685472,-37.52313368,10.55255792
2018/3/9,3291.4258,3309.7153,3283.5591,3307.1656,16842450900,-28.1561954,-35.64974602,14.98710124
2018/3/12,3319.2089,3333.5611,3313.5552,3326.6992,20653243600,-22.61298659,-33.04239414,20.8588151
2018/3/13,3324.1215,3333.8754,3307.3764,3310.2389,17711435300,-18.35957072,-30.10582945,23.49251747
2018/3/14,3298.6655,3304.9787,3287.3558,3291.3819,15749108500,-16.67719024,-27.42010161,21.48582274
2018/3/15,3277.5143,3297.0981,3273.2008,3291.112,14857360600,-16.03569027,-25.14321934,18.21505815
2018/3/16,3290.209,3300.5654,3269.2826,3269.8821,14120364700,-15.52955763,-23.220487,15.38185874
2018/3/19,3264.9281,3280.5673,3251.0471,3279.2517,13795498000,-16.03585277,-21.78356015,11.49541476
2018/3/20,3257.2188,3292.5742,3252.4333,3290.6399,13988108100,-15.90931076,-20.60871028,9.398799034
2018/3/21,3299.731,3314.209,3268.8779,3280.9521,16839827700,-14.21482957,-19.32993413,10.23020913
2018/3/22,3281.265,3288.7967,3242.7619,3263.4803,15043297700,-14.46959041,-18.35786539,7.776549957
2018/3/23,3172.772,3188.2351,3110.6637,3152.7608,27553201300,-23.51599203,-19.38949072,-8.253002629
2018/3/26,3117.3192,3134.2759,3091.4575,3133.7218,18636635000,-33.2803706,-22.1676667,-22.22540781
2018/3/27,3164.7976,3172.7777,3143.5695,3166.6488,18907338300,-37.14062195,-25.16225775,-23.95672841
2018/3/28,3130.5711,3165.2126,3117.5336,3122.2895,16350048800,-41.97912404,-28.52563101,-26.90698607
2018/3/29,3127.2628,3174.5089,3098.2465,3160.5306,17031238400,-44.79415988,-31.77933678,-26.0296462
2018/3/30,3161.7856,3177.7208,3152.8888,3168.8966,15464659600,-44.48007787,-34.319485,-20.32118575
2018/4/2,3169.7787,3192.3403,3159.986,3163.179,17772777700,-43.24862983,-36.10531396,-14.28663173
2018/4/3,3130.013,3144.3321,3119.1321,3136.6332,15221667400,-44.88558843,-37.86136886,-14.04843914
2018/4/4,3147.0491,3163.3404,3128.8668,3131.1114,14697668200,-44.85373704,-39.25984249,-11.18778909
2018/4/9,3125.4415,3146.0926,3110.3025,3138.2936,13960862100,-45.31951601,-40.4717772,-9.695477623
2018/4/10,3144.2568,3190.6492,3139.0807,3190.3216,16820135900,-42.29263411,-40.83594858,-2.913371058
2018/4/11,3197.3719,3220.8453,3191.5865,3208.0818,17586719700,-36.37638494,-39.94403585,7.135301826
2018/4/12,3203.2782,3205.2522,3177.0492,3180.1583,14823131300,-32.36658191,-38.42854506,12.1239263
2018/4/13,3192.0418,3197.8959,3155.5058,3159.0521,12755231000,-30.07750482,-36.75833701,13.36166439
2018/4/16,3152.8882,3153.1063,3096.1003,3110.6489,15441569500,-31.76541673,-35.75975296,7.988672455
2018/4/17,3112.9747,3118.7596,3064.0281,3066.7967,14722284600,-35.72099026,-35.75200042,0.06202032
2018/4/18,3091.9095,3096.889,3041.625,3091.3987,15929050300,-39.22542632,-36.4466856,-5.557481449
2018/4/19,3094.2738,3127.4389,3090.2867,3117.376,16005680500,-39.3791181,-37.0331721,-4.691891998
2018/4/20,3105.4617,3111.1707,3065.9214,3071.5425,15514709100,-40.55205959,-37.7369496,-5.630219994
2018/4/23,3063.4427,3085.0573,3045.9369,3068.012,13168634000,-42.83662505,-38.75688469,-8.159480717
2018/4/24,3069.7455,3136.0395,3069.7455,3128.9271,16227480600,-41.30627775,-39.2667633,-4.079028899
2018/4/25,3112.3978,3122.9082,3107.0008,3117.9739,12731105300,-38.52327969,-39.11806658,1.18957377
2018/4/26,3119.4962,3121.9334,3067.9286,3075.0301,13397273600,-37.41738002,-38.77792927,2.721098487
2018/4/27,3082.4148,3088.0347,3049.9139,3082.2316,13122564300,-37.75573094,-38.5734896,1.635517328
2018/5/2,3087.4086,3097.6039,3064.763,3081.1773,13418456600,-37.02501577,-38.26379484,2.477558124
2018/5/3,3074.5165,3105.6598,3056.1573,3100.8586,13998562000,-35.90614816,-37.7922655,3.772234685
2018/5/4,3093.1169,3104.0925,3086.7845,3091.0334,11871126500,-33.86580945,-37.00697429,6.282329683
2018/5/7,3094.8989,3136.8363,3091.6579,3136.6448,13894818600,-30.18595024,-35.64276948,10.91363848
2018/5/8,3135.2957,3169.7014,3134.0621,3161.4976,14692706100,-24.156499,-33.34551538,18.37803276
2018/5/9,3160.1382,3165.3733,3145.6574,3159.1502,12263726800,-18.56373209,-30.38915872,23.65085327
2018/5/10,3169.0498,3176.1376,3155.5331,3174.4127,13300075600,-13.07665366,-26.92665771,27.7000081
2018/5/11,3179.7967,3180.7564,3162.2121,3163.2632,13065974900,-8.411355703,-23.22359731,29.62448321
2018/5/14,3167.0418,3183.8159,3163.476,3174.032,12932735300,-4.613739005,-19.50162565,29.77577329
2018/5/15,3180.4245,3192.8069,3164.5181,3192.1183,12454905100,-0.758142857,-15.75292909,29.98957247
2018/5/16,3180.2259,3191.9481,3166.8113,3169.5652,13052496800,1.846131821,-12.23311691,28.15849746
2018/5/17,3170.0064,3172.7664,3148.6213,3154.2825,11399556700,2.611583984,-9.26417673,23.75152143
2018/5/18,3151.0818,3193.4531,3144.776,3193.3034,13651691800,3.918184865,-6.627704411,21.09177855
2018/5/21,3206.1756,3219.7398,3203.3362,3213.8404,16445941300,8.097633305,-3.682636868,23.56054035
2018/5/22,3211.247,3214.5888,3192.2277,3214.3497,14429268400,11.0668817,-0.732733153,23.59922971
2018/5/23,3205.437,3205.437,3168.9642,3168.9642,15780764800,11.59964576,1.733742629,19.73180626
2018/5/24,3167.9391,3173.5309,3152.0692,3154.6506,12408580000,9.878344708,3.362663044,13.03136333
2018/5/25,3148.41,3156.7261,3131.0675,3141.3032,12861084300,7.007540812,4.091638598,5.831804428
2018/5/28,3136.8092,3149.6646,3115.9585,3135.0821,12875591800,3.880908235,4.049492525,-0.337168581
2018/5/29,3129.621,3143.2076,3112.1531,3120.4605,13571780000,0.747423928,3.389078806,-5.283309755
2018/5/30,3081.1418,3085.397,3041.0002,3041.4434,15511512600,-6.830685701,1.345125905,-16.35162321
2018/5/31,3061.8291,3098.0764,3054.2685,3095.4737,14047553200,-11.48025922,-1.21995112,-20.5206162
2018/6/1,3084.7536,3102.088,3059.7857,3075.1372,12987219900,-14.75061273,-3.926083442,-21.64905857
2018/6/4,3083.4265,3098.402,3076.9936,3091.1909,11459390200,-16.58139695,-6.457146145,-20.24850162
2018/6/5,3088.0076,3114.7687,3080.0457,3114.2055,11873559200,-16.88919916,-8.543556748,-16.69128483
2018/6/6,3109.1746,3117.5251,3103.5329,3115.1803,12019613500,-15.97293423,-10.02943224,-11.88700398
2018/6/7,3121.1842,3128.7154,3105.5779,3109.4988,12778497000,-14.68288183,-10.96012216,-7.445519342
2018/6/8,3100.6038,3100.6848,3053.2879,3067.1478,13468822000,-16.36170822,-12.04043937,-8.642537697
2018/6/11,3057.3393,3063.6102,3037.9138,3052.7831,10856378600,-19.68585559,-13.56952262,-12.23266594
2018/6/12,3053.0279,3081.4473,3034.1012,3079.8018,11327509600,-21.33336129,-15.12229035,-12.42214188
2018/6/13,3071.4636,3071.4636,3044.1198,3049.7965,11960788600,-22.61106364,-16.62004501,-11.98203726
2018/6/14,3038.0704,3066.0469,3032.4062,3044.1597,11546948700,-24.47444253,-18.19092451,-12.56703603
2018/6/15,3037.4522,3048.7967,3008.7324,3021.9008,14453257100,-26.92783035,-19.93830568,-13.97904934
2018/6/19,2982.6504,2984.9706,2871.3548,2907.8221,23055006700,-35.92372701,-23.13538995,-25.57667413
2018/6/20,2889.984,2925.5611,2872.1629,2915.7314,14430142000,-45.42140842,-27.59259364,-35.65762956
2018/6/21,2912.0032,2940.5863,2872.6189,2875.8099,15437833200,-52.39327296,-32.55272951,-39.68108691
2018/6/22,2855.5849,2891.9685,2837.1444,2889.7603,12614312900,-59.78247825,-37.99867926,-43.567598
2018/6/25,2903.4495,2908.624,2857.8709,2859.3364,12191768700,-63.79712965,-43.15836934,-41.27752064
2018/6/26,2829.9947,2850.24,2803.7851,2844.5081,12591846800,-70.21909808,-48.57051508,-43.29716599
2018/6/27,2842.3958,2854.2579,2798.7997,2813.1775,12942083300,-74.84714345,-53.82584076,-42.04260538
2018/6/28,2799.9039,2825.9872,2782.4464,2786.8966,11835790700,-79.88162066,-59.03699674,-41.68924785
2018/6/29,2789.8111,2848.3721,2782.3811,2847.4181,12567168500,-81.46485898,-63.52256919,-35.8845796
2018/7/2,2841.5795,2845.6801,2756.815,2775.557,13703503400,-82.74117438,-67.36629022,-30.74976831
2018/7/3,2774.5701,2786.8878,2722.4485,2786.8878,14249846600,-85.76648445,-71.04632907,-29.44031076
2018/7/4,2776.6324,2793.179,2754.1552,2759.126,12326218100,-86.91407856,-74.21987897,-25.38839918
2018/7/5,2755.3394,2777.5227,2727.9399,2733.8819,12922611200,-88.58585339,-77.09307385,-22.98555908
2018/7/6,2731.3532,2768.8737,2691.0208,2747.2285,13629438000,-90.00707437,-79.67587396,-20.66240083
2018/7/9,2752.4466,2815.79,2752.4466,2815.1095,12154930900,-86.15975806,-80.97265078,-10.37421456
2018/7/10,2819.7121,2828.4926,2800.6251,2827.6252,11706274800,-79.35837025,-80.64979467,2.582848839
2018/7/11,2780.7043,2794.3596,2752.435,2777.7711,12682114900,-76.53922459,-79.82768066,6.57691213
2018/7/12,2771.0408,2844.1932,2771.0408,2837.6586,14698020000,-71.09174381,-78.08049329,13.97749896
2018/7/13,2831.4284,2835.4627,2818.8484,2831.1837,11768934800,-64.15911477,-75.29621758,22.27420562
2018/7/16,2827.0823,2837.5092,2804.4929,2814.0418,10776715100,-58.67042405,-71.97105888,26.60126965
2018/7/17,2806.8853,2806.9194,2774.7624,2798.1259,10540922000,-55.6247282,-68.70179274,26.15412909
2018/7/18,2801.7774,2818.3953,2786.0404,2787.257,12096116500,-52.46944337,-65.45532287,25.97175899
2018/7/19,2791.0156,2805.0106,2764.4858,2772.5454,11448649300,-50.60422343,-62.48510298,23.7617591
2018/7/20,2769.7537,2837.8623,2753.8397,2829.2712,14590768800,-47.41607848,-59.47129808,24.1104392
2018/7/23,2815.2008,2863.5711,2809.6163,2859.5424,17338279700,-41.24277342,-55.82559315,29.16563945
2018/7/24,2862.267,2911.4646,2862.267,2905.5618,22957830700,-32.07457233,-51.07538898,38.00163332
2018/7/25,2911.4529,2912.3134,2894.039,2903.6467,16780020700,-22.93270683,-45.44685255,45.02829145
2018/7/26,2905.7941,2915.2974,2875.7006,2882.2254,16842820200,-16.35520728,-39.6285235,46.54663243
2018/7/27,2879.6901,2889.6936,2864.1098,2873.5938,14637161000,-12.45001696,-34.19282219,43.48561046
2018/7/30,2871.9397,2896.0109,2850.296,2869.0495,15165224900,-9.64321067,-29.28289989,39.27937843
2018/7/31,2866.8985,2884.6799,2854.3197,2876.4009,11893111700,-7.433909041,-24.91310172,34.95838535
2018/8/1,2882.5061,2897.3997,2823.9293,2824.5337,14951434800,-6.693788859,-21.26923915,29.15090057
2018/8/2,2815.3438,2815.3438,2726.4825,2768.0239,17417900300,-12.08386121,-19.43216356,14.6966047
2018/8/3,2763.3957,2777.6572,2740.4317,2740.4429,12700636300,-18.22859041,-19.19144893,1.925717033
2018/8/6,2736.5256,2760.4744,2692.3216,2705.1565,12975305800,-25.37682964,-20.42852507,-9.896609142
2018/8/7,2711.7361,2779.374,2696.0391,2779.374,14957974300,-29.25131047,-22.19308215,-14.11645663
2018/8/8,2771.1286,2779.9124,2741.067,2744.0696,14768871500,-30.56440501,-23.86734672,-13.39411658
2018/8/9,2729.5787,2801.6592,2726.2153,2794.3818,15166033300,-30.93261464,-25.28040031,-11.30442867
2018/8/10,2791.4018,2806.1149,2777.5061,2795.3099,12153223200,-28.50538755,-25.92539775,-5.159979581
2018/8/13,2769.0166,2789.7983,2742.5599,2785.872,12753224100,-27.93584993,-26.32748819,-3.216723487
2018/8/14,2780.7357,2789.4437,2766.5693,2780.9646,10957107700,-26.56367973,-26.3747265,-0.377906458
2018/8/15,2777.2493,2777.7032,2721.2404,2723.2576,11616178700,-27.54441498,-26.60866419,-1.871501572
2018/8/16,2691.426,2732.9489,2672.7407,2705.1917,12027787800,-31.9305316,-27.67303768,-8.514987855
2018/8/17,2723.8871,2730.3326,2665.5918,2668.966,11244529400,-35.27289213,-29.19300857,-12.15976713
2018/8/20,2673.0662,2698.4658,2653.1119,2698.4658,11078416400,-38.79919463,-31.11424578,-15.3698977
2018/8/21,2700.3416,2739.1732,2696.2923,2733.8264,11358683900,-38.19768411,-32.53093345,-11.33350133
2018/8/22,2731.9576,2731.9576,2709.0615,2714.6082,9366464000,-36.93310881,-33.41136852,-7.04348059
2018/8/23,2714.867,2736.0101,2700.8042,2724.6244,9844647000,-35.74639587,-33.87837399,-3.736043769
2018/8/24,2717.0812,2748.8243,2705.3237,2729.4308,10051626900,-33.9235704,-33.88741327,-0.072314255
2018/8/27,2736.3185,2780.899,2736.3185,2780.899,13276257800,-29.44095989,-32.9981226,7.114325404
2018/8/28,2782.2927,2791.3898,2769.4013,2777.9808,11874936700,-23.86577776,-31.17165363,14.61175174
2018/8/29,2774.8646,2778.5393,2762.35,2769.2947,10015692900,-19.9440507,-28.92613304,17.96416468
2018/8/30,2769.3322,2780.5271,2736.346,2737.7367,10606094300,-17.86284004,-26.71347444,17.70126881
2018/8/31,2730.1132,2744.6311,2710.5368,2725.2499,10975874200,-18.29045459,-25.02887047,13.47683177
2018/9/3,2716.4037,2722.8524,2692.3644,2720.7344,10221301100,-19.57724912,-23.9385462,8.722594157
2018/9/4,2720.6477,2756.6071,2712.376,2750.5804,10901030700,-18.61019898,-22.87287676,8.525355548
2018/9/5,2741.3801,2745.4673,2704.3368,2704.3368,10500226900,-18.53171413,-22.00464423,6.945860206
2018/9/6,2697.5777,2719.4055,2683.7445,2691.5929,9901783300,-20.31716316,-21.66714802,2.699969722
2018/9/7,2696.6775,2728.5464,2683.7193,2702.3007,10752329300,-21.10709686,-21.55513779,0.896081853
2018/9/10,2698.0107,2703.4285,2667.3168,2669.4845,10355917000,-22.94136233,-21.83238269,-2.217959273
2018/9/11,2668.4872,2680.5727,2652.7044,2664.7997,9986594600,-25.54647075,-22.57520031,-5.942540892
2018/9/12,2659.744,2672.0735,2647.1701,2656.1101,9002675800,-27.92391529,-23.6449433,-8.557943973
2018/9/13,2679.2077,2689.0624,2653.1894,2686.5784,10733501400,-28.01371639,-24.51869792,-6.990036941
2018/9/14,2688.7787,2694.9201,2675.2896,2681.6431,10000500800,-27.11481393,-25.03792112,-4.15378562
2018/9/17,2671.2907,2671.2907,2647.9153,2651.7886,8823888800,-28.06286513,-25.64290992,-4.839910404
2018/9/18,2644.2961,2700.1934,2644.2961,2699.9501,11576799300,-27.55947429,-26.0262228,-3.066502989
2018/9/19,2694.7992,2746.0796,2690.9942,2730.8503,14155031800,-23.3811735,-25.49721294,4.232078869
2018/9/20,2732.1697,2743.9645,2724.0835,2729.2438,11138746300,-18.51016265,-24.09980288,11.17928047
2018/9/21,2733.8742,2797.4851,2722.0319,2797.4848,15801664200,-12.06152978,-21.69214826,19.26123696
2018/9/25,2775.0663,2790.0321,2771.1595,2781.1385,11198317900,-5.545111099,-18.46274083,25.83525946
2018/9/26,2785.3165,2827.3413,2783.3419,2806.8133,13956770600,1.32700224,-14.50479221,31.66358891
2018/9/27,2805.793,2810.5062,2786.3217,2791.7748,12399769600,6.528147708,-10.29820423,33.65270388
2018/9/28,2794.2644,2821.7553,2791.8363,2821.3501,13429045600,11.22294888,-5.993973607,34.43384498
2018/10/8,2768.2075,2771.9384,2710.1781,2716.5104,14950138800,9.540831015,-2.887012683,24.8556874
2018/10/9,2713.7319,2734.3142,2711.1971,2721.013,11677189900,6.387574211,-1.032095304,14.83933903
2018/10/10,2723.7242,2743.548,2703.0626,2725.8367,11348573600,4.161680143,0.006659786,8.310040716
2018/10/11,2643.074,2661.2859,2560.3164,2583.4575,19715070200,-6.564905296,-1.307653231,-10.51450413
2018/10/12,2574.0415,2615.9169,2536.6653,2606.9125,17008163500,-17.17953371,-4.482029327,-25.39500877
2018/10/15,2605.9124,2611.9685,2564.7375,2568.0984,11857619700,-24.95742682,-8.577108826,-32.76063599
2018/10/16,2567.7643,2597.7152,2536.441,2546.3296,11941914400,-32.81029804,-13.42374667,-38.77310274
2018/10/17,2574.3127,2582.5485,2517.5728,2561.614,12995399700,-38.83227266,-18.50545187,-40.65364158
2018/10/18,2544.911,2544.911,2485.6192,2486.4186,12542851300,-46.58164967,-24.12069143,-44.92191648
2018/10/19,2460.0808,2553.3867,2449.197,2550.4652,14732355800,-53.09407924,-29.91536899,-46.3574205
2018/10/22,2565.6444,2675.4063,2565.6444,2654.8762,21188844900,-48.64806959,-33.66190911,-29.97232097
2018/10/23,2652.6476,2659.8123,2583.2605,2594.8255,17834354300,-44.03249372,-35.73602603,-16.59293538
2018/10/24,2579.9715,2640.4017,2577.7725,2603.2951,16006040700,-41.69153179,-36.92712718,-9.528809207
2018/10/25,2540.9347,2606.1007,2531.5349,2603.7995,16203297900,-41.75696295,-37.89309434,-7.727737237
2018/10/26,2610.8982,2626.116,2580.8452,2598.8468,15893611900,-38.65329036,-38.04513354,-1.216313641
2018/10/29,2593.5908,2595.5365,2529.1883,2542.1033,13424192300,-38.89798545,-38.21570392,-1.364563052
2018/10/30,2538.5737,2586.9188,2521.7836,2568.0481,16668230900,-39.54574074,-38.48171129,-2.128058907
2018/10/31,2573.0146,2612.9221,2567.0274,2602.7832,18055034800,-36.80211693,-38.14579241,2.687350974
2018/11/1,2617.0325,2636.7992,2603.6514,2606.2372,20090393200,-32.07984908,-36.93260375,9.705509342
2018/11/2,2649.2512,2676.4762,2628.8697,2676.4762,22502692100,-24.67696003,-34.481475,19.60902995
2018/11/5,2665.427,2673.1879,2639.2707,2665.4306,19376010000,-18.35159642,-31.25549929,25.80780574
